,player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,year,pid,hometown,new school, ast/tov, rimmade, rimmade+rimmiss, midmade, midmade+midmiss, rimmade/(rimmade+rimmiss), midmade/(midmade+midmiss), dunksmade, dunksmiss+dunksmade, dunksmade/(dunksmade+dunksmiss), dporpag, stops, bpm, obpm, dbpm,New Conf
872,Darius Maddox,Virginia Tech,ACC,20,43.2,102.2,16.8,43.3,46.33,5.4,7.3,6.5,7.3,21,24,0.875,44,109,0.404,1.3,1.1,14,Jr,5-Jun,13,1.3147,2023,73520,"Bowie, MD",George Mason,1.833333333,15,36,29,73,0.416666667,0.397260274,0,0,0,2.32991,0,-0.43389,0.535128,-0.969018,A10
873,Denim Dawson,Nebraska,B10,28,30.2,76.3,11.2,40.6,40.87,5,9.3,5.2,27.2,8,20,0.4,12,32,0.375,1.8,1.1,41.7,Fr,6-Jun,12,-0.863221,2023,77384,"San Bernadino, CA",Tennessee St.,0.600027999,11,21,1,11,0.523809524,0.090909091,2,2,1,1.39947,0,-1.69943,-3.28652,1.58709,OVC
874,Deon Stroud,Eastern Washington,BSky,32,36.7,89.8,20.3,44.1,45.31,3,9.7,9.6,16,15,26,0.577,46,93,0.495,1.5,1.3,16,Sr,5-Jun,5,0.109611,2023,65995,"Fresno, CA",Texas Southern,1.03703251,36,60,10,33,0.6,0.303030303,13,13,1,1.12643,0,-4.9903,-2.68048,-2.30982,SWAC
875,Jordan O'Neal,Alabama St.,SWAC,26,59.5,109.6,16.9,51,55.29,12.1,15.5,5.1,15.7,61,91,0.67,78,147,0.531,5.4,1.5,59.5,Jr,7-Jun,2,1.49811,2023,72592,"Mobile, AL",Jackson St.,0.545491736,57,102,17,38,0.558823529,0.447368421,22,24,0.916666667,1.8597,0,-0.300741,-1.18845,0.887704,SWAC
876,Ahmard Harvey,High Point,BSth,29,52,99.8,14.5,54.6,53.45,14.5,21.8,9.6,27.9,13,30,0.433,49,88,0.557,5.6,1.3,30.6,Jr,7-Jun,1,0.138526,2023,71968,"Freeport, Bahamas",UNC Wilmington,0.804299481,44,69,5,19,0.637681159,0.263157895,6,7,0.857142857,1.71886,0,0.25176,-1.75615,2.00791,CAA
877,Tyler Stevenson,Southern Miss,CUSA,26,67.1,96.5,24.5,48.7,51.59,6,21.5,4.7,13.8,66,98,0.673,150,306,0.49,3.8,1.3,31.2,Jr,8-Jun,14,1.7723,2022,67668,"Columbus, MS",Illinois Chicago,0.36002688,77,119,73,187,0.647058824,0.390374332,19,21,0.904761905,2.03134,0,-3.58174,-2.4365,-1.14524,MVC
878,Tristan Maxwell,Georgia Tech,ACC,17,15.5,78.2,22.1,34.5,35.77,2.3,7.8,12.7,12.5,5,9,0.556,9,41,0.22,0.5,1.8,12.2,Jr,3-Jun,11,-0.222267,2023,72518,"Huntersville, NC",Hampton,1.6666,5,20,4,21,0.25,0.19047619,0,1,0,0.931989,0,-6.83591,-4.22044,-2.61548,CAA
879,Jason Jitoboh,Florida,SEC,32,27.8,101,15.9,58.7,59.8,5.8,8.1,11,25.3,18,29,0.621,39,66,0.591,5.9,0.9,42,Sr,11-Jun,33,0.495954,2023,70990,"Abuja, Nigeria",Tennessee St.,0.807630769,18,30,21,36,0.6,0.583333333,4,5,0.8,1.31095,0,1.47189,-1.86472,3.3366,OVC
880,Caleb Shaw,Northern Colorado,BSky,31,42.2,87.9,19.2,44.8,47.51,3.4,12.2,6.3,19.4,30,49,0.612,34,70,0.486,0.6,1,34.3,Fr,5-Jun,30,-0.0678578,2023,76703,"Phoenix, AZ",Grand Canyon,0.529411765,26,49,8,21,0.530612245,0.380952381,0,0,0,1.00141,0,-5.38179,-2.68036,-2.70143,WAC
881,CJ Lane,Eastern Illinois,OVC,14,12.7,119.7,17.8,59.5,66.96,4.5,15.4,7.9,17.3,17,18,0.944,4,14,0.286,0.8,1.5,48.6,Sr,5-Jun,1,0.924896,2023,75101,"Eatonville, FL",Prairie View A&M,0.583333333,4,8,0,6,0.5,0,0,0,0,0.6899,0,-2.5229,0.689549,-3.21245,SWAC
882,Keaston Willis,Louisiana Tech,CUSA,29,76.4,103.8,19.6,49.7,53.46,1.7,11.5,8.5,15.9,65,85,0.765,39,104,0.375,0.6,1.5,29.6,Jr,3-Jun,0,2.00839,2023,70544,"Sulpher Springs, TX",Tulsa,0.96,29,63,10,41,0.46031746,0.243902439,0,1,0,2.4576,0,-0.524185,0.795734,-1.31992,Amer
883,Mady Traore,New Mexico St.,WAC,7,6.1,111.8,9,64.3,53.33,4.5,2.4,0,0,1,5,0.2,3,4,0.75,2.6,0,71.4,Fr,NA,35,0.216997,2023,77671,"Fresnes, France",Maryland,0,NA,NA,NA,NA,0,0,NA,NA,0,0.367232,0,-3.67542,-0.814258,-2.86117,B10
884,Khydarius Smith,USC Upstate,BSth,30,46.6,95.8,23.5,56.7,56.42,8.5,15.2,5.3,22.2,27,52,0.519,99,169,0.586,6.8,0.8,28.9,Sr,8-Jun,0,0.682293,2023,71613,"Fort Mill, SC",UMBC,0.307692308,66,95,33,74,0.694736842,0.445945946,19,19,1,1.55075,0,-3.48549,-3.95314,0.467647,AE
885,Kasen Jennings,Kennesaw St.,ASun,30,56.3,105.8,13.7,53.4,56.55,1.1,7.8,12.7,19.6,29,37,0.784,27,59,0.458,1.3,1.7,25.3,Jr,3-Jun,13,0.665063,2023,73029,"Altanta, GA",South Florida,1.64709308,18,31,9,28,0.580645161,0.321428571,2,2,1,2.07618,0,0.539897,-0.0172598,0.557156,Amer
886,Tyrese Samuel,Seton Hall,BE,32,59,108.7,23.5,55.8,57.92,11,16.8,7.7,16.2,78,123,0.634,129,228,0.566,3.7,2.8,50.8,Sr,10-Jun,4,2.60195,2023,71471,"Montreal, QC",Florida,0.470592041,112,183,17,45,0.612021858,0.377777778,45,51,0.882352941,3.22121,0,5.01929,1.86708,3.15221,SEC
887,Drake Allen,Southern Utah,WAC,33,76.1,99.8,20.9,52.5,54.74,2,10,22.5,23.6,71,112,0.634,109,209,0.522,1.6,2.3,39.7,So,4-Jun,3,1.62279,2023,76931,"Eagle Mountain, UT",Utah Valley,1.41667309,97,176,12,33,0.551136364,0.363636364,15,16,0.9375,2.76659,0,1.0955,0.384662,0.71084,WAC
888,Denijay Harris,Southern Miss,SB,26,53.3,103.6,18.6,55,57.31,9.1,17.1,5,20.7,36,52,0.692,93,168,0.554,0.7,1.4,30.8,Jr,6-Jun,4,1.28344,2023,71827,"Columbus, MS",Arkansas,0.386343388,55,74,38,94,0.743243243,0.404255319,12,12,1,2.53275,0,-1.81714,-1.8975,0.0803563,SEC
889,Ola Ajiboye,Central Michigan,MAC,28,45.3,91.5,10.8,43.1,49.09,7.9,10,4.5,25.6,27,43,0.628,25,54,0.463,5.5,1.9,74.1,Fr,8-Jun,11,-0.688548,2023,76014,"Chicago, IL",Valparaiso,0.642880103,19,36,6,18,0.527777778,0.333333333,4,5,0.8,1.46641,0,-1.85287,-4.07953,2.22665,MVC
890,Gabe Spinelli,Evansville,MVC,30,36,82.6,20.1,48,49.04,1.4,11.8,14.2,24,17,31,0.548,55,115,0.478,0.3,2.1,24.4,Fr,2-Jun,21,-0.262463,2023,76684,"Watertown, MA",Monmouth,0.743615385,40,69,15,46,0.579710145,0.326086957,5,6,0.833333333,0.968557,0,-7.82961,-5.97627,-1.85334,CAA
891,Charles Pride,Bryant,AE,27,83.8,117.9,19.5,53,57.48,6.6,11.9,11.9,12.4,76,91,0.835,79,156,0.506,0.5,2,30.7,Sr,4-Jun,5,3.29197,2023,70555,"Syracuse, NY",St. Bonaventure,1.619001588,72,124,7,32,0.580645161,0.21875,0,0,0,2.70894,0,2.28324,3.07647,-0.793233,A10
892,Bryant Selebangue,Tulsa,Amer,30,77.9,112.6,19.4,61.5,59.85,10.7,23.3,7.1,14.3,66,130,0.508,147,238,0.618,1.6,1.5,54.4,So,9-Jun,33,2.95512,2023,76932,"Lasalle, QC",Arizona St.,0.644466667,134,204,13,34,0.656862745,0.382352941,18,22,0.818181818,2.50865,0,1.58073,0.862348,0.718385,P12
893,Trevon Blassingame,Fairleigh Dickinson,NEC,22,10.7,80,14.6,39.7,41.24,0.7,7.6,9.8,23.7,3,5,0.6,6,12,0.5,2.4,0.4,14.7,Fr,4-Jun,22,-0.396836,2023,75962,"Auburn, WA",Idaho,0.9166,4,7,2,5,0.571428571,0.4,0,0,0,0.213966,0,-9.33551,-5.18906,-4.14646,BSky
894,Zach Hicks,Temple,Amer,32,79.1,98.1,16.7,48.6,49.8,2.6,15.6,10.3,15.6,22,32,0.688,22,67,0.328,2,1.3,11,So,7-Jun,24,1.10516,2023,75457,"Camden, NJ",Penn St.,1.133409188,9,16,13,52,0.5625,0.25,2,2,1,3.14163,0,2.31713,1.21738,1.09976,B10
895,Claudell Harris Jr.,Charleston Southern,BSth,28,76.1,111.7,26.6,54.3,57.02,1.2,13.1,16.9,14.8,68,87,0.782,114,198,0.576,0.8,1.9,22.7,So,3-Jun,12,3.42015,2023,75739,"Hahnville, LA",Boston College,1.147543402,42,68,72,130,0.617647059,0.553846154,5,6,0.833333333,1.51631,0,-0.273082,2.93894,-3.21202,ACC
896,Nimari Burnett,Alabama,SEC,27,26.2,103.2,19.3,47.6,52.26,4.9,8.3,9,18.6,32,41,0.78,19,41,0.463,0.9,1.4,32.8,So,4-Jun,25,1.0548,2023,73788,"Chicago, IL",Michigan,0.769158879,18,36,1,5,0.5,0.2,2,2,1,1.86459,0,3.7206,1.88404,1.83657,B10
897,Dominique Ford,Idaho,BSky,29,39.3,95.7,15.8,50.4,52.44,1.4,7.5,2.9,13.5,20,31,0.645,23,51,0.451,0.2,2.5,27.2,So,4-Jun,5,0.0251965,2023,76770,"Las Vegas, NV",Southern Utah,0.777816052,14,25,9,26,0.56,0.346153846,0,0,0,0.944762,0,-4.51976,-2.03475,-2.48501,WAC
898,Max Williams,DePaul,BE,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jr,2-Jun,30,-0.32655,2023,72851,"Chicago, IL",Illinois,0,NA,NA,NA,NA,0,0,NA,NA,0,0.0134794,0,-4.41391,-2.71674,-1.69718,B10
899,Shereef Mitchell,Creighton,BE,36,17.7,98.3,14.4,51.9,53.19,1.9,6.9,12.1,21.3,7,11,0.636,13,25,0.52,0.3,2.8,20.4,Jr,1-Jun,4,0.196083,2023,71912,"Omaha, NE",Ohio,1.357161224,8,14,5,11,0.571428571,0.454545455,0,0,0,0.909595,0,1.86458,-0.0335051,1.89809,MAC
900,Trey Hall,Evansville,MVC,19,17.8,79.6,19.4,38.9,41.63,4.3,12.3,4.5,16.5,8,14,0.571,4,21,0.19,0.6,1.4,31.1,Fr,9-Jun,23,-0.173911,2021,73004,"Willimantic, CT",Utah Tech,0.444374076,3,9,1,12,0.333333333,0.083333333,1,1,1,0.486036,0,-8.60668,-4.36694,-4.23974,WAC
901,Erik Pratt,Texas A&M,SEC,9,2.4,91.1,23.3,37.5,38.35,0,3.5,12.8,7.8,1,2,0.5,0,4,0,0,1.8,12.5,Jr,5-Jun,3,0.136698,2023,75911,"Lake Worth, FL",Milwaukee,2,0,0,0,4,0,0,0,0,0,0.301263,0,-4.06167,-0.537677,-3.52399,Horz
902,Lahat Thioune,UCF,Amer,34,33.5,93.9,13.8,47.1,48.55,11.5,14.8,4.1,25.4,9,14,0.643,40,85,0.471,0.3,1.3,16.5,Sr,10-Jun,0,0.0343037,2023,66484,"Dakar, Senegal",South Dakota,0.370356378,34,54,6,31,0.62962963,0.193548387,1,1,1,1.52758,0,-2.41967,-2.83962,0.419954,Sum
903,Olivier Nkamhoua,Tennessee,SEC,36,63.3,110.4,22.1,54.2,56.45,7.3,15.2,17.5,17.5,58,83,0.699,139,252,0.552,3.2,1.1,27.1,Sr,9-Jun,13,2.74149,2023,71843,"Helsinki, Finland",Michigan,1.258643163,84,120,55,132,0.7,0.416666667,31,33,0.939393939,3.76324,0,5.51957,1.69378,3.82579,B10
904,Luka Savicevic,Eastern Michigan,MAC,15,10.7,63.4,9.4,23.3,27.4,1.8,4.6,10.1,28.3,2,3,0.667,2,7,0.286,1.8,2.6,20,So,3-Jun,3,-1.0649,2023,74277,"Skopje, Macedonia",Lafayette,1.333333333,2,4,0,3,0.5,0,0,0,0,0.378979,0,-6.02857,-5.08564,-0.942932,Pat
905,Jackson Paveletzke,Wofford,SC,30,82.3,111,23.9,53.7,59.08,1.5,9.1,20.5,18.8,104,125,0.832,108,206,0.524,0,1.5,39.9,Fr,3-Jun,1,3.12516,2023,77241,"Kimberly, WI",Iowa St.,1.556999039,61,111,47,95,0.54954955,0.494736842,0,0,0,1.53382,0,-1.49585,2.04996,-3.54581,B12
906,Steve Settle III,Howard,MEAC,29,67.8,100.6,19,48.6,54.18,4.2,18.3,6.5,20.6,79,99,0.798,76,152,0.5,3.2,2.1,39.3,Jr,10-Jun,2,1.0825,2023,71952,"Glenarden, MD",Temple,0.530327273,56,93,21,60,0.602150538,0.35,16,18,0.888888889,2.69983,0,-0.104538,-1.20611,1.10157,Amer
907,Zuby Ejiofor,Kansas,B12,25,9,97,15.9,65,62.63,13.6,23.7,5.2,33.2,5,10,0.5,13,20,0.65,12.3,1.3,50,Fr,9-Jun,35,0.185215,2023,77145,"Garland, TX",St. John's,0.333333333,13,20,0,0,0.65,0,7,8,0.875,0.781435,0,5.82418,-2.24275,8.06693,BE
908,John McGriff,Binghamton,AE,21,35.1,85.3,21.7,40.2,41.9,1.5,8.9,19,19.4,11,16,0.688,30,91,0.33,0,0.9,11.6,Jr,Jun-00,0,-0.207599,2023,71217,"Glenn Dale, MD",Eastern Michigan,1.466687112,4,14,26,77,0.285714286,0.337662338,0,0,0,0.985079,0,-8.23406,-4.2858,-3.94826,MAC
909,Andrew King,Houston Christian,Slnd,25,60.5,103,20.3,47.3,56.16,2.9,10.3,29.8,26.1,86,112,0.768,52,111,0.468,0.7,1.6,75.7,Fr,3-Jun,10,1.14588,2023,77578,"Phoenix, AZ",Illinois Chicago,1.802815791,33,71,19,40,0.464788732,0.475,0,0,0,0.88041,0,-5.04451,-0.92407,-4.12044,MVC
910,R.J. McGee,Tulane,Amer,30,40.3,112.4,11.9,56.3,58.8,4.1,13.6,3.3,10.7,25,36,0.694,36,58,0.621,1.1,2.1,37.5,Jr,5-Jun,23,0.862405,2023,71095,"Chicago, IL",Southern Illinois,0.83325,29,42,7,16,0.69047619,0.4375,7,7,1,1.54497,0,-0.288239,-0.0721643,-0.216075,MVC
911,Enoch Cheeks,Robert Morris,Horz,29,78.9,97.8,26.5,48.3,52.08,2.7,13.1,22.3,20.6,77,98,0.786,120,247,0.486,4,3,26.3,Jr,3-Jun,5,1.67428,2023,72673,"Providence, RI",Dayton,1.173939414,74,140,46,107,0.528571429,0.429906542,11,12,0.916666667,3.39807,0,1.49694,-0.783967,2.2809,A10
912,Nicolas Pavrette,Central Michigan,MAC,27,38.9,97.5,14.9,54.5,50.45,11.7,18.6,4.9,18.1,11,38,0.289,48,88,0.545,5.8,1.7,43.2,So,11-Jun,22,0.0380721,2023,75255,"Lyon, France",George Mason,0.5,33,51,15,37,0.647058824,0.405405405,13,15,0.866666667,1.54717,0,-2.10726,-3.58528,1.47802,A10
913,Cyril Martynov,Georgia Tech,ACC,5,1.2,45.9,33.5,28.6,28.57,7.3,30.9,0,35.5,0,0,0,2,7,0.286,0,0,0,Fr,Jul-00,10,-0.404102,2023,77467,"Barrie, ON",Eastern Michigan,0,1,5,1,2,0.2,0.5,0,1,0,0.243815,0,-31.5049,-22.734,-8.77097,MAC
914,Jamir Chaplin,South Florida,Amer,30,54.8,104.5,16.8,49,50.34,6,9,8.8,14.1,24,39,0.615,70,130,0.538,1.1,1.8,19.4,Jr,5-Jun,24,1.16273,2023,70622,"Norcross, GA",Little Rock,1.137891797,56,91,14,39,0.615384615,0.358974359,16,16,1,2.04925,0,0.560613,0.598757,-0.0381438,OVC
915,Preston Ruedinger,Valparaiso,MVC,8,13.9,53.6,10.5,23.1,25.52,0,13.6,8.7,25.2,2,3,0.667,3,11,0.273,0,2.7,11.5,So,2-Jun,2,-3.17369,2023,75644,"Oshkosh, WI",Green Bay,1,1,4,2,7,0.25,0.285714286,0,0,0,1.79965,0,-5.87361,-6.36571,0.492097,Horz
916,DeMarr Langford Jr.,Boston College,ACC,23,48.9,93.7,16.4,45.9,48.89,3.8,8,12.5,20.3,25,35,0.714,60,128,0.469,1.1,0.9,23.8,Jr,5-Jun,5,0.372316,2023,72373,"Worcester, MA",UCF,1.166687963,30,62,30,66,0.483870968,0.454545455,7,7,1,2.12197,0,-2.43572,-2.0122,-0.423524,Amer
917,Mahamadou Diawara,Stetson,ASun,28,29.7,108,19,53.3,54.74,15.6,23.1,3.2,18.3,25,44,0.568,40,75,0.533,3.5,1,58.7,Sr,10-Jun,15,0.759551,2023,70360,"Bamako, Mali",Oregon,0.36369835,24,43,16,32,0.558139535,0.5,6,8,0.75,0.862658,0,-3.16564,-1.34205,-1.82359,P12
918,Tahron Allen,Monmouth,CAA,33,50.7,92.9,22.5,43,45.23,4.4,12.6,10.4,10.8,42,71,0.592,106,237,0.447,1.6,2.8,27.6,So,4-Jun,20,0.528507,2023,74963,"Brooklyn, NY",Wagner,1,55,105,51,132,0.523809524,0.386363636,0,0,0,1.32156,0,-4.44729,-2.7589,-1.68839,NEC
919,Eugene Brown III,Ohio St.,B10,22,15.7,112.5,11.2,62.5,63.66,4.9,12.8,3,22,8,12,0.667,11,16,0.688,2.9,2.5,37.5,Jr,6-Jun,3,0.632152,2023,72725,"Conyers, GA",Georgia Southern,0.444390125,10,12,1,4,0.833333333,0.25,5,5,1,1.18675,0,4.4573,1.90561,2.55169,SB
920,Guy Fauntleroy,Austin Peay,ASun,25,46.8,91.2,20.7,42.3,46.46,1.1,7.6,21.8,19,31,42,0.738,30,79,0.38,0,4,28.2,Fr,10-May,10,0.273425,2023,76423,"Prince George's County, MD",North Carolina Central,1.763245155,22,47,8,32,0.468085106,0.25,0,0,0,1.50467,0,-3.59335,-1.89351,-1.69985,MEAC
921,Lance Jones,Southern Illinois,MVC,32,77.5,91.2,28.2,44.2,48.2,1.6,10.1,16.6,15.9,81,106,0.764,81,161,0.503,0.3,3.4,26.2,Sr,1-Jun,5,1.28984,2023,70356,"Evanston, IL",Purdue,1.03999648,69,121,12,40,0.570247934,0.3,2,2,1,3.58716,0,-0.310389,-0.769101,0.458712,B10
922,Jalen Johnson,Milwaukee,Horz,30,31.2,107.3,23.1,51.9,56.48,11.4,13.5,10.4,19.6,38,48,0.792,69,132,0.523,4.1,1,36.1,Jr,7-Jun,24,0.954018,2023,71990,"Indianapolis, IN",Grambling St.,0.7273,46,77,23,55,0.597402597,0.418181818,1,1,1,1.00071,0,-2.60295,-1.45693,-1.14602,SWAC
923,Randy Tucker,Green Bay,Horz,32,72.5,99.7,16.1,50.6,52.08,3.4,13.9,8.7,12.9,21,28,0.75,44,84,0.524,0.2,1.6,11.5,Jr,4-Jun,1,0.49312,2023,74931,"Rock Island, IL",Niagara,1.0312,20,27,24,57,0.740740741,0.421052632,1,1,1,1.22862,0,-2.95667,-0.609235,-2.34743,MAAC
924,Amari Kelly,UNC Wilmington,CAA,32,59.1,104.5,19.6,56.9,59.27,11.8,16.5,7.1,23.3,53,80,0.662,89,155,0.574,5.3,2.2,47.9,Sr,9-Jun,23,1.30522,2023,65918,"Norcross, GA",George Mason,0.431033472,59,89,30,66,0.662921348,0.454545455,14,16,0.875,2.63433,0,3.09786,-0.69625,3.79411,A10
925,Akok Akok,Georgetown,BE,31,72.2,101.6,12.2,52.2,53.73,4.9,18.1,5.9,19.7,17,23,0.739,57,93,0.613,7.1,1.1,12.9,Jr,10-Jun,11,0.653253,2023,70315,"Manchester, NH",West Virginia,0.769175741,40,52,17,41,0.769230769,0.414634146,23,23,1,2.59387,0,3.16152,-0.639041,3.80056,B12
926,Naheem McLeod,Florida St.,ACC,28,28.7,102.8,16.3,54.7,52.87,10.4,14.1,2.7,13.6,13,32,0.406,47,86,0.547,10.4,0.2,37.2,So,4-Jul,24,0.595842,2023,71289,"Philadelphia, PA",Syracuse,0.3572,39,58,8,28,0.672413793,0.285714286,25,29,0.862068966,1.04705,0,-0.564911,-2.495,1.93008,ACC
927,Tyler Bertram,UAB,CUSA,12,2.4,57.6,8.3,18.8,18.75,0,5.8,4.1,0,0,0,0,0,0,0,0,1.5,0,Jr,3-Jun,23,-0.44237,2023,68103,"Cooperstown, NY",Albany,0,0,0,0,0,0,0,0,0,0,0.267857,0,-3.13218,-2.3888,-0.743381,AE
928,Jeremiah Gambrell,Prairie View A&M,SWAC,26,53.9,87.3,23.9,40.9,44.36,1.3,7.8,12.6,18.1,45,64,0.703,42,104,0.404,0.9,1.2,24.9,Sr,3-Jun,10,0.241586,2023,65801,"Houston, TX",Alcorn St.,0.807710947,27,57,15,47,0.473684211,0.319148936,0,0,0,1.91372,0,-5.24705,-2.95697,-2.29008,SWAC
929,Ian Martinez,Maryland,B10,35,44.3,107.5,17.2,53,57.13,4.4,12.8,6.3,17.9,39,49,0.796,42,88,0.477,1.7,1.4,32.7,Jr,3-Jun,23,1.25904,2023,73368,"Heredia, Costa Rica",Utah St.,0.645139438,28,53,14,35,0.528301887,0.4,5,8,0.625,2.1069,0,2.15824,0.785693,1.37255,MWC
930,Mohamed Diarra,Missouri,SEC,25,20.9,95.4,19.7,43.1,46.82,12.2,20.9,7.7,19.8,24,43,0.558,22,49,0.449,6.4,2.5,66.2,Jr,10-Jun,0,0.540648,2023,77530,"Paris, France",North Carolina St.,0.7,19,41,3,8,0.463414634,0.375,6,10,0.6,1.29526,0,0.865748,-1.4936,2.35935,ACC
931,Payton Sparks,Ball St.,MAC,29,71.5,109.9,24.3,58.8,57.52,12.3,22,12.8,16.4,105,203,0.517,134,228,0.588,3.1,0.9,87.1,So,9-Jun,5,2.59359,2023,75554,"Winchester, IN",Indiana,0.9355,120,191,14,37,0.628272251,0.378378378,25,30,0.833333333,2.53006,0,1.47236,1.15988,0.312486,B10
932,David Early,Marshall,SB,12,8.3,95.2,19.4,40.6,44.48,6.2,15.9,14.8,19.2,5,6,0.833,7,13,0.538,0,1.6,18.8,So,4-Jun,23,0.157915,2023,73365,"Logan, WV",Tennessee Tech,1.375040624,4,6,3,7,0.666666667,0.428571429,0,0,0,0.796007,0,-3.86473,-2.0815,-1.78323,OVC
933,Imanuel Zorgvol,Northern Kentucky,Horz,30,18.9,104,15.5,56.3,58.14,12.4,24.2,2.5,24.2,9,13,0.692,27,48,0.563,9.1,2,27.1,So,Jul-00,10,0.212375,2023,75438,"Paramaribo, Suriname",Youngstown St.,0.176581325,20,36,7,12,0.555555556,0.583333333,14,18,0.777777778,0.968066,0,-0.605605,-4.56785,3.96225,Horz
934,Quinn Slazinski,Iona,MAAC,7,13.2,104.2,23.1,49.3,52.25,6.1,18.3,12.9,16.3,12,16,0.75,20,37,0.541,1.2,1.3,23.5,Sr,9-Jun,11,2.02523,2023,70440,"Houston, TX",West Virginia,1.083299306,13,20,7,17,0.65,0.411764706,3,3,1,3.14908,0,-0.126495,0.497376,-0.623871,B12
935,Emmanuel Izunabor,High Point,BSth,29,47.9,111.6,12.5,58.4,60.41,13.3,16.3,3.2,22.4,30,47,0.638,45,75,0.6,3.6,1.7,61,Sr,8-Jun,10,0.629228,2023,70899,"Fayetteville, NC",North Carolina Central,0.357174491,41,62,4,13,0.661290323,0.307692308,8,9,0.888888889,1.44381,0,-1.17976,-1.05346,-0.126298,MEAC
936,Yaw Obeng-Mensah,UMBC,AE,31,57.1,105.5,20,49.8,52.16,8.4,23.9,8.7,13.2,40,60,0.667,105,196,0.536,2.4,2.1,28,Sr,7-Jun,15,1.19925,2023,74516,"Toronto, ON",Niagara,0.969743988,66,106,39,90,0.622641509,0.433333333,13,14,0.928571429,1.82404,0,-1.38057,-1.66908,0.288514,MAAC
937,Josh Nickelberry,La Salle,A10,34,60.9,109.4,20.4,54.2,57.32,2.9,9.6,5.6,15,57,71,0.803,38,92,0.413,0.1,0.9,24.6,Sr,4-Jun,10,1.99877,2023,70938,"Fayetteville, NC",Florida St.,0.522757129,16,33,22,59,0.484848485,0.372881356,3,4,0.75,1.58077,0,-1.63619,1.68643,-3.32261,ACC
938,Josiah Allick,New Mexico,MWC,33,79.6,112.5,14.4,57.3,59.1,9.4,15.3,6.9,18.9,51,78,0.654,105,163,0.644,2.8,0.9,39.2,Sr,8-Jun,53,2.17143,2023,70687,"Lincoln, NE",Nebraska,0.90569669,90,128,15,35,0.703125,0.428571429,17,18,0.944444444,3.10176,0,3.92776,2.52626,1.4015,B10
939,Delaney Heard,Alabama,SEC,13,1.5,117.7,24.7,65,68.49,9.7,8.5,0,20.2,2,2,1,2,6,0.333,0,0,20,Jr,3-Jun,12,0.234335,2023,73514,"Canton, GA",Kennesaw St.,0,0,3,2,3,0,0.666666667,0,0,0,0.192502,0,-2.40218,1.7666,-4.16878,ASun
940,Ernest Udeh Jr.,Kansas,B12,30,17.2,112.8,15.1,75.6,69.43,10.9,13.2,6.5,24.3,9,22,0.409,34,45,0.756,7.7,4.6,48.9,Fr,11-Jun,23,0.724332,2023,76673,"Orlando, FL",TCU,0.562535158,34,44,0,1,0.772727273,0,26,29,0.896551724,1.30992,0,10.7132,2.36184,8.3514,B12
941,Devin Ceaser,Buffalo,MAC,17,7.6,87.6,33.7,37.7,39.45,8.2,8.6,12,8.8,7,13,0.538,17,42,0.405,0,1.2,21.3,Fr,1-Jun,10,0.276429,2023,77158,"Waldorf, MD",Old Dominion,1,11,18,6,24,0.611111111,0.25,1,1,1,0.415714,0,-8.73296,-2.89923,-5.83373,SB
942,James Graham,Missouri St.,MVC,18,28.5,108.7,10.6,56,55.97,3,8.8,2.2,16.8,0,0,0,3,13,0.231,4.2,1.6,0,So,7-Jun,21,0.460317,2023,75420,"Milwaukee, WI",Buffalo,0.399928006,2,7,1,6,0.285714286,0.166666667,1,1,1,1.72326,0,0.692792,-0.641536,1.33433,MAC
943,Kel'el Ware,Oregon,P12,35,38.3,107.1,21.8,49.7,53.37,7.3,21.7,6.8,13.4,47,66,0.712,70,131,0.534,8.8,1.4,35.5,Fr,Jul-00,10,1.61356,2023,76698,"North Little Rock, AR",Indiana,0.666709878,44,70,26,61,0.628571429,0.426229508,27,37,0.72972973,2.15852,0,5.19468,0.776291,4.41839,B10
944,James Glisson III,Mercer,SC,22,38,92.2,18,37,42.74,6.3,15.5,7.2,14.4,30,38,0.789,29,68,0.426,1.4,1.5,29.9,Sr,7-Jun,23,-0.0397602,2023,71438,"Decatur, GA",New Orleans,0.900011,18,37,11,31,0.486486486,0.35483871,0,0,0,1.96692,0,-1.80752,-2.38616,0.578641,Slnd
945,Okay Djamgouz,Drake,MVC,26,13.3,120.6,13.7,65.2,66.81,0.7,5,2,11.9,4,4,1,0,5,0,0,1,8.7,Jr,5-Jun,10,0.512052,2023,70492,"Toronto, ON",Maine,1,0,0,0,5,0,0,0,0,0,0.663708,0,0.99373,1.807,-0.813271,AE
946,Jason Nelson,Richmond,A10,32,65.1,88.8,20.5,43.2,47.57,1.7,8.2,15,19.5,54,74,0.73,52,128,0.406,0.1,1.7,31.5,Fr,10-May,1,0.227962,2023,74541,"Richmond, VA",VCU,1.103448276,35,64,17,64,0.546875,0.265625,0,0,0,2.36966,0,-3.55536,-2.69624,-0.85912,A10
